Order,PID,MS SubClass,Lot Frontage,Lot Area,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Garage Yr Blt,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,Age_at_Sale,Remod_Age_at_Sale,Is_Remodeled,Garage_Age_at_Sale,Total_SF,Total_Bath,Total_Porch_SF,Alley_Pave,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,Bsmt Cond_Fa,Bsmt Cond_Gd,Bsmt Cond_Po,Bsmt Cond_TA,Bsmt Exposure_Gd,Bsmt Exposure_Mn,Bsmt Exposure_No,Bsmt Qual_Fa,Bsmt Qual_Gd,Bsmt Qual_Po,Bsmt Qual_TA,BsmtFin Type 1_BLQ,BsmtFin Type 1_GLQ,BsmtFin Type 1_LwQ,BsmtFin Type 1_Rec,BsmtFin Type 1_Unf,BsmtFin Type 2_BLQ,BsmtFin Type 2_GLQ,BsmtFin Type 2_LwQ,BsmtFin Type 2_Rec,BsmtFin Type 2_Unf,Central Air_Y,Condition 1_Feedr,Condition 1_Norm,Condition 1_PosA,Condition 1_PosN,Condition 1_RRAe,Condition 1_RRAn,Condition 1_RRNe,Condition 1_RRNn,Condition 2_Feedr,Condition 2_Norm,Condition 2_PosA,Condition 2_PosN,Condition 2_RRAe,Condition 2_RRAn,Condition 2_RRNn,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,Exter Cond_Fa,Exter Cond_Gd,Exter Cond_Po,Exter Cond_TA,Exter Qual_Fa,Exter Qual_Gd,Exter Qual_TA,Exterior 1st_AsphShn,Exterior 1st_BrkComm,Exterior 1st_BrkFace,Exterior 1st_CBlock,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_ImStucc,Exterior 1st_MetalSd,Exterior 1st_Plywood,Exterior 1st_PreCast,Exterior 1st_Stone,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Exterior 2nd_AsphShn,Exterior 2nd_Brk Cmn,Exterior 2nd_BrkFace,Exterior 2nd_CBlock,Exterior 2nd_CmentBd,Exterior 2nd_HdBoard,Exterior 2nd_ImStucc,Exterior 2nd_MetalSd,Exterior 2nd_Other,Exterior 2nd_Plywood,Exterior 2nd_PreCast,Exterior 2nd_Stone,Exterior 2nd_Stucco,Exterior 2nd_VinylSd,Exterior 2nd_Wd Sdng,Exterior 2nd_Wd Shng,Fence_GdWo,Fence_MnPrv,Fence_MnWw,Fireplace Qu_Fa,Fireplace Qu_Gd,Fireplace Qu_Po,Fireplace Qu_TA,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sal,Functional_Sev,Functional_Typ,Garage Cond_Fa,Garage Cond_Gd,Garage Cond_Po,Garage Cond_TA,Garage Finish_RFn,Garage Finish_Unf,Garage Qual_Fa,Garage Qual_Gd,Garage Qual_Po,Garage Qual_TA,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Heating QC_Fa,Heating QC_Gd,Heating QC_Po,Heating QC_TA,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Kitchen Qual_Fa,Kitchen Qual_Gd,Kitchen Qual_Po,Kitchen Qual_TA,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Land Slope_Mod,Land Slope_Sev,Lot Config_CulDSac,Lot Config_FR2,Lot Config_FR3,Lot Config_Inside,Lot Shape_IR2,Lot Shape_IR3,Lot Shape_Reg,MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Mas Vnr Type_BrkFace,Mas Vnr Type_CBlock,Mas Vnr Type_Stone,Misc Feature_Gar2,Misc Feature_Othr,Misc Feature_Shed,Misc Feature_TenC,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Paved Drive_P,Paved Drive_Y,Pool QC_Fa,Pool QC_Gd,Pool QC_TA,Roof Matl_CompShg,Roof Matl_Membran,Roof Matl_Metal,Roof Matl_Roll,Roof Matl_Tar&Grv,Roof Matl_WdShake,Roof Matl_WdShngl,Roof Style_Gable,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Mansard,Roof Style_Shed,Sale Condition_AdjLand,Sale Condition_Alloca,Sale Condition_Family,Sale Condition_Normal,Sale Condition_Partial,Sale Type_CWD,Sale Type_Con,Sale Type_ConLD,Sale Type_ConLI,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_VWD,Sale Type_WD ,Street_Pave,Utilities_NoSeWa,Utilities_NoSewr,SalePrice_Log
-0.7182395405333325,1.021404488343556,-0.8770048363210593,,-0.10939936845575489,-0.776078802768527,1.2928997395874087,1977,1989,-0.5689958464100052,-0.5414324814043907,-0.29397274413737884,1.1668528464700845,0.49118248541318255,0.2767628315792749,-0.7831853135907442,-0.10100493596546713,-0.45840933200334677,-0.8220456219340103,-0.24931063355930497,-1.0247928895561034,1.2346749066112308,0.17609421298456596,-0.2072914450684739,-0.9175348950675649,-0.9251433155072492,1978.0,-1.008387409429636,-1.0270215461009717,0.6272607644400326,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,-0.08942227838639759,10,2009,-0.1464076537634165,-0.16896871247328468,1.073698655280527,0.11472952508092725,-0.013477331061604671,-0.8896737841619704,-0.061896279739846745,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,11.874097282798648
-0.7170572532238125,1.0215364447827964,-0.8770048363210593,-1.4222522643603928,0.6822314117562298,-0.776078802768527,0.39309065716671826,1972,1972,-0.5689958464100052,0.038133777314498164,-0.29397274413737884,-0.353335891054064,-0.42587417805451944,-0.7543123345870368,-0.7831853135907442,-0.10100493596546713,-1.2577404014381164,1.0836943472051679,-0.24931063355930497,-1.0247928895561034,-0.755202693152744,0.17609421298456596,-0.2072914450684739,-0.9175348950675649,0.6185183669735254,1972.0,-1.008387409429636,-0.6270398438964262,-0.7420601522255925,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,-0.08942227838639759,8,2009,0.018684104829106037,0.646172359516479,-0.9313600190164419,0.3477138211329893,-1.018736966252992,-0.2700341932898843,-1.1444511495670138,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,11.80186424743109
-0.7158749659142927,1.0215367097555659,-0.8770048363210593,-0.3948790394017826,-0.37416476969388224,-0.776078802768527,-0.5067184252539721,1972,1972,-0.5689958464100052,0.7340523531246791,-0.29397274413737884,-1.006470872595128,-0.3577759109653336,-0.6777473470004296,-0.7831853135907442,-0.10100493596546713,-1.1983841339058316,-0.8220456219340103,-0.24931063355930497,-1.0247928895561034,-0.755202693152744,-1.0322337590172566,-0.2072914450684739,-0.2816840808414617,-0.9251433155072492,1985.0,0.3066467500625297,0.5915090628197475,0.9596970563472942,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,-0.08942227838639759,9,2009,0.018684104829106037,0.646172359516479,-0.9313600190164419,-0.15708548697981184,-0.9440889735407603,-1.5093133750340564,0.20092050946674872,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,11.719947764402807
-0.7146926786047728,1.0215368687392277,0.6477162470450983,-0.3948790394017826,-0.37416476969388224,-0.776078802768527,2.192708822008099,1972,2003,-0.5689958464100052,0.4771991248288079,-0.29397274413737884,-1.0269524573821298,-0.6437886327399139,-0.9993202948641803,-0.7831853135907442,-0.10100493596546713,-1.4476804575414282,-0.8220456219340103,3.828798500863293,-1.0247928895561034,-0.755202693152744,-1.0322337590172566,-0.2072914450684739,-0.9175348950675649,-0.9251433155072492,1974.0,-1.008387409429636,-0.3572847424096396,0.7776486107790319,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,-0.08942227838639759,4,2009,0.018684104829106037,-0.8402613599942665,1.073698655280527,0.2700523891156353,-1.2576105429321334,-0.8896737841619704,0.05699702966313692,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,11.804855999911272
-0.713510391295253,1.021537822641198,0.6477162470450983,0.033193137664304984,-0.21614323348033068,-0.776078802768527,1.2928997395874087,1972,2007,-0.5689958464100052,0.4684178178785217,-0.29397274413737884,-1.017849530810129,-0.6437886327399139,-0.9993202948641803,-0.7831853135907442,-0.10100493596546713,-1.4476804575414282,1.0836943472051679,-0.24931063355930497,-1.0247928895561034,-0.755202693152744,-1.0322337590172566,-0.2072914450684739,-0.9175348950675649,-0.9251433155072492,1988.0,0.3066467500625297,-0.3572847424096396,-0.2829814634012789,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,-0.08942227838639759,3,2009,0.018684104829106037,-1.0320592592859756,1.073698655280527,-0.27357763500584287,-1.2576105429321334,-0.2700341932898843,-0.7815136787579058,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,11.798111925972618
-0.712328103985733,1.021658544235009,-0.8770048363210593,0.8893374917964801,0.19242811195856285,0.6415713793460515,-0.5067184252539721,2002,2002,-0.5689958464100052,1.7373166721948767,-0.29397274413737884,-0.5103613744210793,1.1744350985413468,1.1521558563194851,-0.7831853135907442,-0.10100493596546713,0.220230660115777,1.0836943472051679,-0.24931063355930497,0.7840282950218381,-0.755202693152744,0.17609421298456596,-0.2072914450684739,-0.2816840808414617,-0.9251433155072492,2002.0,1.6216809095546953,3.5262585289949597,1.3317090972911345,0.6738592541704537,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,-0.08942227838639759,9,2009,-0.9718664467260291,-0.7923118851713392,-0.9313600190164419,-0.8172076591273211,0.7877444573830159,0.9692449884542877,1.0769764734887335,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,12.429220196836383
-0.7111458166762131,1.0216690901512373,0.06128506113503774,,0.27746781417790384,1.3503964704033409,-0.5067184252539721,2003,2003,0.5366441410711713,-0.9717165219684143,-0.29397274413737884,1.1577499198980836,0.03719403815194396,-0.23367041899810717,1.8223274246150118,-0.10100493596546713,1.3539353699824181,-0.8220456219340103,-0.24931063355930497,0.7840282950218381,1.2346749066112308,1.3844221849863885,-0.2072914450684739,0.9900175476107448,0.6185183669735254,2003.0,0.3066467500625297,0.45198056205072,0.7776486107790319,1.2518778026594435,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,-0.08942227838639759,6,2009,-1.0048847984445337,-0.8402613599942665,-0.9313600190164419,-0.8560383751359981,0.8773220486376939,0.3496053975822017,0.8829926528838655,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,12.448041876494342
-0.7099635293666933,1.021669885069546,-0.8770048363210593,,0.21451304954985437,1.3503964704033409,-0.5067184252539721,2001,2001,-0.5689958464100052,-0.9717165219684143,-0.29397274413737884,2.716626095353236,1.5921044700216862,1.6038892830804683,-0.7831853135907442,-0.10100493596546713,0.5704326385562578,-0.8220456219340103,-0.24931063355930497,0.7840282950218381,-0.755202693152744,0.17609421298456596,-0.2072914450684739,0.35416673338464155,0.6185183669735254,2001.0,0.3066467500625297,0.22873496082027597,0.8568001088521895,1.533476582692541,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,-0.08942227838639759,6,2009,-0.9388480950075246,-0.744362410348412,-0.9313600190164419,-0.778376943118644,1.2368765468682767,-0.2700341932898843,1.0644613882884195,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,12.373707715234994
-0.7087812420571733,1.0216699380641,0.06128506113503774,,0.22047852119807682,1.3503964704033409,-0.5067184252539721,2001,2001,0.03408051039790928,1.2016569482274189,-0.29397274413737884,-0.5695303971390852,0.5615506947386746,0.3558799854187691,0.5545913880148993,-0.10100493596546713,0.7366301876466554,1.0836943472051679,-0.24931063355930497,0.7840282950218381,1.2346749066112308,0.17609421298456596,-0.2072914450684739,0.35416673338464155,0.6185183669735254,2001.0,0.3066467500625297,0.2705935110509842,0.5243638169449278,1.1036679184314975,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,-0.08942227838639759,11,2009,-0.9388480950075246,-0.744362410348412,-0.9313600190164419,-0.778376943118644,0.7765472584761811,1.5888845793263737,0.6201758636772701,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,12.474193386571581
-0.7075989547476534,1.021674760568506,0.06128506113503774,,0.11449620574561453,2.05922156146063,-0.5067184252539721,2000,2000,0.5701483831160555,1.0128588487962658,-0.29397274413737884,-0.05293931417803464,0.8816125500578478,0.8076134121797522,0.7973990267007404,-0.10100493596546713,1.2926005601990571,1.0836943472051679,-0.24931063355930497,0.7840282950218381,1.2346749066112308,0.17609421298456596,-0.2072914450684739,0.9900175476107448,2.1621800494542995,2000.0,1.6216809095546953,1.2240382663060057,1.2604727490252927,1.4000876868873895,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,-0.08942227838639759,5,2009,-0.9058297432890201,-0.6964129355254847,-0.9313600190164419,-0.739546227109967,1.3015714738855442,1.5888845793263737,1.327278177495015,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,12.653961664405365
-0.7064166674381336,1.021711326810705,0.06128506113503774,0.033193137664304984,-0.17755805515991327,0.6415713793460515,-0.5067184252539721,2002,2002,,-0.9717165219684143,-0.29397274413737884,0.6388831052940329,-0.48035279172586803,-0.8155643246563227,1.2830143040724227,-0.10100493596546713,0.4457844767384595,-0.8220456219340103,-0.24931063355930497,0.7840282950218381,1.2346749066112308,0.17609421298456596,-0.2072914450684739,-0.2816840808414617,-0.9251433155072492,2002.0,0.3066467500625297,0.358961561538035,-0.7420601522255925,0.00691477514469629,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,-0.08942227838639759,11,2009,-0.9718664467260291,-0.7923118851713392,-0.9313600190164419,-0.8172076591273211,0.022602532082640663,0.3496053975822017,-0.8440891047594761,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,12.198549416880068
-0.7052343801286137,1.0217377180985532,0.06128506113503774,,0.13988119148273123,0.6415713793460515,-0.5067184252539721,2001,2001,-0.5689958464100052,-0.9717165219684143,-0.29397274413737884,0.875559196166056,-0.24427879915002398,-0.550139034356084,1.3787365462466483,-0.10100493596546713,0.7326731031445031,-0.8220456219340103,-0.24931063355930497,0.7840282950218381,1.2346749066112308,0.17609421298456596,-0.2072914450684739,-0.2816840808414617,-0.9251433155072492,2001.0,0.3066467500625297,0.6287166630248215,1.28421819844724,-0.06719016696927675,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,-0.08942227838639759,5,2009,-0.9388480950075246,-0.744362410348412,-0.9313600190164419,-0.778376943118644,0.33239170183840233,0.3496053975822017,0.7265540878799397,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,12.259618151783465
-0.7040520928190938,1.0217907126524648,-0.8770048363210593,0.8893374917964801,0.7110433705678573,1.3503964704033409,-0.5067184252539721,1999,2000,0.8828546422016408,1.7636605930457354,-0.29397274413737884,-0.7811734399381057,0.931551279256584,0.9020435635365679,-0.7831853135907442,-0.10100493596546713,0.026333519510313055,1.0836943472051679,-0.24931063355930497,0.7840282950218381,-0.755202693152744,-1.0322337590172566,-0.2072914450684739,-0.9175348950675649,0.6185183669735254,1999.0,0.3066467500625297,0.2240840107946417,0.32648507176203406,-0.20057906277442825,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,-0.08942227838639759,6,2009,-0.8728113915705156,-0.6964129355254847,1.073698655280527,-0.70071551110129,0.5326971489495574,0.9692449884542877,-0.08692645014047488,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,12.301387370778713
